name,true_pld,proxy_pld,abs_error,signed_error,proxy_pld_calibrated,raw_abs_error,raw_signed_error,cal_abs_error,cal_signed_error
wjv+N133+E226,2.78287,1.6871047019958496,1.0957652980041503,-1.0957652980041503,2.607179114913988,1.0957652980041503,-1.0957652980041503,0.17569088508601194,-0.17569088508601194
uoo+N627+E16,8.1075,7.315288543701173,0.7922114562988279,-0.7922114562988279,8.054137019709389,0.7922114562988272,-0.7922114562988272,0.05336298029061126,-0.05336298029061126
mdf+N305+E206,5.59465,4.946230411529541,0.6484195884704587,-0.6484195884704587,5.761361893152368,0.6484195884704587,-0.6484195884704587,0.16671189315236834,0.16671189315236834
rgd+N452+E206,4.04744,2.519138097763061,1.5283019022369384,-1.5283019022369384,3.41242126932712,1.5283019022369388,-1.5283019022369388,0.6350187306728801,-0.6350187306728801
wig+N554+E139,6.851,6.033548355102539,0.8174516448974609,-0.8174516448974609,6.813668504724654,0.8174516448974609,-0.8174516448974609,0.03733149527534607,-0.03733149527534607
rkf+N668+E175,8.28943,7.508757591247559,0.7806724087524408,-0.7806724087524408,8.241376418333353,0.7806724087524408,-0.7806724087524408,0.04805358166664675,-0.04805358166664675
vmr+N284+E165,3.52767,2.8901638984680176,0.6375061015319821,-0.6375061015319821,3.771500143591568,0.6375061015319825,-0.6375061015319825,0.24383014359156796,0.24383014359156796
wjs+N482+E44,7.04142,6.0638489723205575,0.9775710276794428,-0.9775710276794428,6.842993450589581,0.977571027679442,-0.977571027679442,0.19842654941041893,-0.19842654941041893
whw+N567+E128,8.48734,7.665284156799316,0.8220558432006833,-0.8220558432006833,8.392862872493723,0.8220558432006833,-0.8220558432006833,0.09447712750627701,-0.09447712750627701
zfg+N383+E51,4.9692300000000005,4.547165393829347,0.4220646061706548,-0.4220646061706548,5.3751466567945645,0.4220646061706539,-0.4220646061706539,0.405916656794564,0.405916656794564
zfs+N242+E0,8.893089999999997,8.450150489807129,0.44293951019287015,-0.44293951019287015,9.152456730303692,0.44293951019286837,-0.44293951019286837,0.25936673030369484,0.25936673030369484
rtl+N579+N108+E58,7.62104,7.079826831817628,0.5412131681823729,-0.5412131681823729,7.826257108730481,0.541213168182372,-0.541213168182372,0.20521710873048082,0.20521710873048082
svn+N583+E72,5.36299,4.74458122253418,0.6184087774658202,-0.6184087774658202,5.566205751333614,0.6184087774658202,-0.6184087774658202,0.20321575133361414,0.20321575133361414
cdl+N87+E72,4.92272,3.81721830368042,1.10550169631958,-1.10550169631958,4.668703657668157,1.10550169631958,-1.10550169631958,0.2540163423318429,-0.2540163423318429
dag+N354+N474+E48,5.90479,5.025732517242432,0.8790574827575686,-0.8790574827575686,5.838304053419382,0.8790574827575686,-0.8790574827575686,0.06648594658061846,-0.06648594658061846
vmz+N380+E67,3.39494,2.7127068042755127,0.6822331957244874,-0.6822331957244874,3.5997571179264702,0.6822331957244874,-0.6822331957244874,0.20481711792647017,0.20481711792647017
vcs+N192+E5,5.93645,5.155372142791748,0.7810778572082517,-0.7810778572082517,5.963769319484075,0.7810778572082517,-0.7810778572082517,0.027319319484075066,0.027319319484075066
